rank,vehicle_id,views_fused,similarity
21,0108,21,0.9965
22,0108,22,0.9972
23,0108,23,0.9971
24,0108,24,0.9972
25,0108,25,0.9977
26,0108,26,0.9978
27,0108,27,0.9976
28,0108,28,0.9977
29,0108,29,0.9977
30,0108,30,0.9980
31,0108,31,0.9979
32,0108,32,0.9979
33,0108,33,0.9979
34,0108,34,0.9982
35,0108,35,0.9984
36,0108,36,0.9986
37,0108,37,0.9987
38,0108,38,0.9988
39,0108,39,0.9988
40,0108,40,0.9988
41,0108,41,0.9989
42,0108,42,0.9989
43,0108,43,0.9990
44,0108,44,0.9990
45,0108,45,0.9991
46,0108,46,0.9991
47,0108,47,0.9991
48,0108,48,0.9992
49,0108,49,0.9992
50,0108,50,0.9992
51,0108,51,0.9993
52,0108,52,0.9993
53,0108,53,0.9994
54,0108,54,0.9994
55,0108,55,0.9994
1,0110,1,0.9689
2,0110,2,0.9812
3,0110,3,0.9857
4,0110,4,0.9940
5,0110,5,0.9937
6,0110,6,0.9952
7,0110,7,0.9963
8,0110,8,0.9958
9,0110,9,0.9970
10,0110,10,0.9976
11,0110,11,0.9978
12,0110,12,0.9982
13,0110,13,0.9979
14,0110,14,0.9978
15,0110,15,0.9977
16,0110,16,0.9975
17,0110,17,0.9974
18,0110,18,0.9972
19,0110,19,0.9972
20,0110,20,0.9974
21,0110,21,0.9975
22,0110,22,0.9972
23,0110,23,0.9974
24,0110,24,0.9974
25,0110,25,0.9978
26,0110,26,0.9978
27,0110,27,0.9978
28,0110,28,0.9977
29,0110,29,0.9978
30,0110,30,0.9978
31,0110,31,0.9979
32,0110,32,0.9978
33,0110,33,0.9981
34,0110,34,0.9983
35,0110,35,0.9982
36,0110,36,0.9984
37,0110,37,0.9984
38,0110,38,0.9983
39,0110,39,0.9983
40,0110,40,0.9985
41,0110,41,0.9987
42,0110,42,0.9988
43,0110,43,0.9988
44,0110,44,0.9989
45,0110,45,0.9989
46,0110,46,0.9989
47,0110,47,0.9989
48,0110,48,0.9990
49,0110,49,0.9990
50,0110,50,0.9990
51,0110,51,0.9991
52,0110,52,0.9992
53,0110,53,0.9992
54,0110,54,0.9992
55,0110,55,0.9993
56,0110,56,0.9993
57,0110,57,0.9993
58,0110,58,0.9994
1,0113,1,0.9527
2,0113,2,0.9924
3,0113,3,0.9929
4,0113,4,0.9880
5,0113,5,0.9848
6,0113,6,0.9824
7,0113,7,0.9889
8,0113,8,0.9927
9,0113,9,0.9939
10,0113,10,0.9949
11,0113,11,0.9943
12,0113,12,0.9957
13,0113,13,0.9959
14,0113,14,0.9961
15,0113,15,0.9968
16,0113,16,0.9973
17,0113,17,0.9975
18,0113,18,0.9977
19,0113,19,0.9979
20,0113,20,0.9977
21,0113,21,0.9981
22,0113,22,0.9984
23,0113,23,0.9982
24,0113,24,0.9985
25,0113,25,0.9987
26,0113,26,0.9986
27,0113,27,0.9987
28,0113,28,0.9986
29,0113,29,0.9985
30,0113,30,0.9986
31,0113,31,0.9987
32,0113,32,0.9988
33,0113,33,0.9988
34,0113,34,0.9990
35,0113,35,0.9991
36,0113,36,0.9992
37,0113,37,0.9993
38,0113,38,0.9993
39,0113,39,0.9993
40,0113,40,0.9993
41,0113,41,0.9994
42,0113,42,0.9994
43,0113,43,0.9994
44,0113,44,0.9994
45,0113,45,0.9994
46,0113,46,0.9994
47,0113,47,0.9994
48,0113,48,0.9994
49,0113,49,0.9995
50,0113,50,0.9995
51,0113,51,0.9995
52,0113,52,0.9995
53,0113,53,0.9995
54,0113,54,0.9996
55,0113,55,0.9996
56,0113,56,0.9996
57,0113,57,0.9996
58,0113,58,0.9996
59,0113,59,0.9996
60,0113,60,0.9996
61,0113,61,0.9996
62,0113,62,0.9996
63,0113,63,0.9996
64,0113,64,0.9996
65,0113,65,0.9996
66,0113,66,0.9996
67,0113,67,0.9997
68,0113,68,0.9997
69,0113,69,0.9997
70,0113,70,0.9997
71,0113,71,0.9997
72,0113,72,0.9997
73,0113,73,0.9997
74,0113,74,0.9997
75,0113,75,0.9997
76,0113,76,0.9997
77,0113,77,0.9997
1,0117,1,0.9611
2,0117,2,0.9632
3,0117,3,0.9642
4,0117,4,0.9858
5,0117,5,0.9921
6,0117,6,0.9939
7,0117,7,0.9933
8,0117,8,0.9944
9,0117,9,0.9948
10,0117,10,0.9955
11,0117,11,0.9957
12,0117,12,0.9960
13,0117,13,0.9962
14,0117,14,0.9963
15,0117,15,0.9963
16,0117,16,0.9966
17,0117,17,0.9970
18,0117,18,0.9974
19,0117,19,0.9977
20,0117,20,0.9977
21,0117,21,0.9980
22,0117,22,0.9984
23,0117,23,0.9986
24,0117,24,0.9987
25,0117,25,0.9989
26,0117,26,0.9989
27,0117,27,0.9988
28,0117,28,0.9988
29,0117,29,0.9989
30,0117,30,0.9990
31,0117,31,0.9990
32,0117,32,0.9991
33,0117,33,0.9991
34,0117,34,0.9992
35,0117,35,0.9992
36,0117,36,0.9992
37,0117,37,0.9993
38,0117,38,0.9993
39,0117,39,0.9993
40,0117,40,0.9993
41,0117,41,0.9993
42,0117,42,0.9994
43,0117,43,0.9994
44,0117,44,0.9994
45,0117,45,0.9994
46,0117,46,0.9995
47,0117,47,0.9995
48,0117,48,0.9995
1,0118,1,0.9270
2,0118,2,0.9297
3,0118,3,0.9311
4,0118,4,0.9321
5,0118,5,0.9335
6,0118,6,0.9355
7,0118,7,0.9479
8,0118,8,0.9496
9,0118,9,0.9672
10,0118,10,0.9784
11,0118,11,0.9853
12,0118,12,0.9840
13,0118,13,0.9826
14,0118,14,0.9813
15,0118,15,0.9862
16,0118,16,0.9850
17,0118,17,0.9857
18,0118,18,0.9890
19,0118,19,0.9915
20,0118,20,0.9928
21,0118,21,0.9942
22,0118,22,0.9952
23,0118,23,0.9963
24,0118,24,0.9971
25,0118,25,0.9974
26,0118,26,0.9979
27,0118,27,0.9980
28,0118,28,0.9980
29,0118,29,0.9981
30,0118,30,0.9981
31,0118,31,0.9984
32,0118,32,0.9984
33,0118,33,0.9985
34,0118,34,0.9987
35,0118,35,0.9988
36,0118,36,0.9988
37,0118,37,0.9989
38,0118,38,0.9990
39,0118,39,0.9990
40,0118,40,0.9990
41,0118,41,0.9990
42,0118,42,0.9990
43,0118,43,0.9991
44,0118,44,0.9991
45,0118,45,0.9990
46,0118,46,0.9991
47,0118,47,0.9991
48,0118,48,0.9991
49,0118,49,0.9992
50,0118,50,0.9992
51,0118,51,0.9991
52,0118,52,0.9991
53,0118,53,0.9991
54,0118,54,0.9991
55,0118,55,0.9991
56,0118,56,0.9990
57,0118,57,0.9991
58,0118,58,0.9990
59,0118,59,0.9990
60,0118,60,0.9991
61,0118,61,0.9991
62,0118,62,0.9991
63,0118,63,0.9992
64,0118,64,0.9992
65,0118,65,0.9992
66,0118,66,0.9993
67,0118,67,0.9993
68,0118,68,0.9994
69,0118,69,0.9993
70,0118,70,0.9994
71,0118,71,0.9994
72,0118,72,0.9994
73,0118,73,0.9994
74,0118,74,0.9995
75,0118,75,0.9995
76,0118,76,0.9995
77,0118,77,0.9995
78,0118,78,0.9995
79,0118,79,0.9995
80,0118,80,0.9995
81,0118,81,0.9996
82,0118,82,0.9996
83,0118,83,0.9996
84,0118,84,0.9996
85,0118,85,0.9996
86,0118,86,0.9996
87,0118,87,0.9996
88,0118,88,0.9996
89,0118,89,0.9997
90,0118,90,0.9997
91,0118,91,0.9997
92,0118,92,0.9997
93,0118,93,0.9997
94,0118,94,0.9997
95,0118,95,0.9997
96,0118,96,0.9997
97,0118,97,0.9997
98,0118,98,0.9997
99,0118,99,0.9997
100,0118,100,0.9998
101,0118,101,0.9998
102,0118,102,0.9998
103,0118,103,0.9998
104,0118,104,0.9998
105,0118,105,0.9998
106,0118,106,0.9998
1,0122,1,0.9327
2,0122,2,0.9329
3,0122,3,0.9337
4,0122,4,0.9355
5,0122,5,0.9367
6,0122,6,0.9378
7,0122,7,0.9428
8,0122,8,0.9487
9,0122,9,0.9539
10,0122,10,0.9586
11,0122,11,0.9692
12,0122,12,0.9768
13,0122,13,0.9815
14,0122,14,0.9857
15,0122,15,0.9889
16,0122,16,0.9894
17,0122,17,0.9900
18,0122,18,0.9918
19,0122,19,0.9932
20,0122,20,0.9938
21,0122,21,0.9948
22,0122,22,0.9956
23,0122,23,0.9962
24,0122,24,0.9965
25,0122,25,0.9970
26,0122,26,0.9973
27,0122,27,0.9977
28,0122,28,0.9979
29,0122,29,0.9980
1,0126,1,0.9404
2,0126,2,0.9432
3,0126,3,0.9566
4,0126,4,0.9600
5,0126,5,0.9621
6,0126,6,0.9633
7,0126,7,0.9643
8,0126,8,0.9648
9,0126,9,0.9652
10,0126,10,0.9689
11,0126,11,0.9705
12,0126,12,0.9790
13,0126,13,0.9785
14,0126,14,0.9839
15,0126,15,0.9844
16,0126,16,0.9878
17,0126,17,0.9901
18,0126,18,0.9922
19,0126,19,0.9926
20,0126,20,0.9939
21,0126,21,0.9942
22,0126,22,0.9952
23,0126,23,0.9959
24,0126,24,0.9963
25,0126,25,0.9971
26,0126,26,0.9975
27,0126,27,0.9980
28,0126,28,0.9980
29,0126,29,0.9981
30,0126,30,0.9983
31,0126,31,0.9983
32,0126,32,0.9985
33,0126,33,0.9986
34,0126,34,0.9988
35,0126,35,0.9988
36,0126,36,0.9988
37,0126,37,0.9987
38,0126,38,0.9988
39,0126,39,0.9988
40,0126,40,0.9990
41,0126,41,0.9991
42,0126,42,0.9991
43,0126,43,0.9992
44,0126,44,0.9993
45,0126,45,0.9993
46,0126,46,0.9994
47,0126,47,0.9995
48,0126,48,0.9995
49,0126,49,0.9995
50,0126,50,0.9996
51,0126,51,0.9996
52,0126,52,0.9996
53,0126,53,0.9996
54,0126,54,0.9997
55,0126,55,0.9997
56,0126,56,0.9997
57,0126,57,0.9997
58,0126,58,0.9997
59,0126,59,0.9997
60,0126,60,0.9997
61,0126,61,0.9997
62,0126,62,0.9997
63,0126,63,0.9997
64,0126,64,0.9997
65,0126,65,0.9997
66,0126,66,0.9997
67,0126,67,0.9997
68,0126,68,0.9997
69,0126,69,0.9997
70,0126,70,0.9997
71,0126,71,0.9997
72,0126,72,0.9997
73,0126,73,0.9997
74,0126,74,0.9997
75,0126,75,0.9997
76,0126,76,0.9997
77,0126,77,0.9997
78,0126,78,0.9997
79,0126,79,0.9997
80,0126,80,0.9997
81,0126,81,0.9997
82,0126,82,0.9998
83,0126,83,0.9998
84,0126,84,0.9998
85,0126,85,0.9998
86,0126,86,0.9998
87,0126,87,0.9998
88,0126,88,0.9998
89,0126,89,0.9998
90,0126,90,0.9998
1,0129,1,0.9765
2,0129,2,0.9895
3,0129,3,0.9909
4,0129,4,0.9956
5,0129,5,0.9962
6,0129,6,0.9974
7,0129,7,0.9983
8,0129,8,0.9981
9,0129,9,0.9985
10,0129,10,0.9987
11,0129,11,0.9987
12,0129,12,0.9986
13,0129,13,0.9988
14,0129,14,0.9987
15,0129,15,0.9986
16,0129,16,0.9989
17,0129,17,0.9990
18,0129,18,0.9989
19,0129,19,0.9991
20,0129,20,0.9990
21,0129,21,0.9990
22,0129,22,0.9990
23,0129,23,0.9990
1,0130,1,0.9467
2,0130,2,0.9486
3,0130,3,0.9491
4,0130,4,0.9659
5,0130,5,0.9838
6,0130,6,0.9814
7,0130,7,0.9910
8,0130,8,0.9947
9,0130,9,0.9930
10,0130,10,0.9943
11,0130,11,0.9970
12,0130,12,0.9984
13,0130,13,0.9991
14,0130,14,0.9993
15,0130,15,0.9992
16,0130,16,0.9994
17,0130,17,0.9994
18,0130,18,0.9992
19,0130,19,0.9993
20,0130,20,0.9994
21,0130,21,0.9994
22,0130,22,0.9994
23,0130,23,0.9995
24,0130,24,0.9995
25,0130,25,0.9996
26,0130,26,0.9996
27,0130,27,0.9996
28,0130,28,0.9996
29,0130,29,0.9996
30,0130,30,0.9996
31,0130,31,0.9997
32,0130,32,0.9997
33,0130,33,0.9996
34,0130,34,0.9996
35,0130,35,0.9996
1,0132,1,0.9661
2,0132,2,0.9717
3,0132,3,0.9764
4,0132,4,0.9797
5,0132,5,0.9823
6,0132,6,0.9886
7,0132,7,0.9929
8,0132,8,0.9954
9,0132,9,0.9952
10,0132,10,0.9960
11,0132,11,0.9968
12,0132,12,0.9967
13,0132,13,0.9966
14,0132,14,0.9975
15,0132,15,0.9979
16,0132,16,0.9980
17,0132,17,0.9979
18,0132,18,0.9979
19,0132,19,0.9981
20,0132,20,0.9984
21,0132,21,0.9985
22,0132,22,0.9985
23,0132,23,0.9986
24,0132,24,0.9985
25,0132,25,0.9988
26,0132,26,0.9990
27,0132,27,0.9990
28,0132,28,0.9990
29,0132,29,0.9991
30,0132,30,0.9992
31,0132,31,0.9993
32,0132,32,0.9993
33,0132,33,0.9993
34,0132,34,0.9993
35,0132,35,0.9993
36,0132,36,0.9994
37,0132,37,0.9995
38,0132,38,0.9994
39,0132,39,0.9994
40,0132,40,0.9994
41,0132,41,0.9994
42,0132,42,0.9995
43,0132,43,0.9995
44,0132,44,0.9995
45,0132,45,0.9995
46,0132,46,0.9995
1,0134,1,0.8755
2,0134,2,0.8906
3,0134,3,0.9022
4,0134,4,0.9226
5,0134,5,0.9276
6,0134,6,0.9512
7,0134,7,0.9582
8,0134,8,0.9600
9,0134,9,0.9598
10,0134,10,0.9664
11,0134,11,0.9659
12,0134,12,0.9702
13,0134,13,0.9716
14,0134,14,0.9736
15,0134,15,0.9737
16,0134,16,0.9760
17,0134,17,0.9785
18,0134,18,0.9784
19,0134,19,0.9807
20,0134,20,0.9819
21,0134,21,0.9834
22,0134,22,0.9834
23,0134,23,0.9846
24,0134,24,0.9855
25,0134,25,0.9852
26,0134,26,0.9850
27,0134,27,0.9866
28,0134,28,0.9875
29,0134,29,0.9872
30,0134,30,0.9873
31,0134,31,0.9876
32,0134,32,0.9879
33,0134,33,0.9882
34,0134,34,0.9887
35,0134,35,0.9886
36,0134,36,0.9883
37,0134,37,0.9884
38,0134,38,0.9883
39,0134,39,0.9891
40,0134,40,0.9891
41,0134,41,0.9897
42,0134,42,0.9905
43,0134,43,0.9912
44,0134,44,0.9912
45,0134,45,0.9910
46,0134,46,0.9914
47,0134,47,0.9917
48,0134,48,0.9915
49,0134,49,0.9920
50,0134,50,0.9919
51,0134,51,0.9920
52,0134,52,0.9920
53,0134,53,0.9924
54,0134,54,0.9922
55,0134,55,0.9922
56,0134,56,0.9922
57,0134,57,0.9925
58,0134,58,0.9924
59,0134,59,0.9929
60,0134,60,0.9928
61,0134,61,0.9927
62,0134,62,0.9931
63,0134,63,0.9934
64,0134,64,0.9938
65,0134,65,0.9939
66,0134,66,0.9941
67,0134,67,0.9945
68,0134,68,0.9947
69,0134,69,0.9949
70,0134,70,0.9952
71,0134,71,0.9952
72,0134,72,0.9955
73,0134,73,0.9957
74,0134,74,0.9959
75,0134,75,0.9961
76,0134,76,0.9963
77,0134,77,0.9963
78,0134,78,0.9964
79,0134,79,0.9966
80,0134,80,0.9966
81,0134,81,0.9968
82,0134,82,0.9969
83,0134,83,0.9969
84,0134,84,0.9970
85,0134,85,0.9971
86,0134,86,0.9973
87,0134,87,0.9975
88,0134,88,0.9977
89,0134,89,0.9978
90,0134,90,0.9979
91,0134,91,0.9981
92,0134,92,0.9982
93,0134,93,0.9982
94,0134,94,0.9983
95,0134,95,0.9984
96,0134,96,0.9983
97,0134,97,0.9984
98,0134,98,0.9985
99,0134,99,0.9985
100,0134,100,0.9985
101,0134,101,0.9985
102,0134,102,0.9986
103,0134,103,0.9986
104,0134,104,0.9987
105,0134,105,0.9987
106,0134,106,0.9988
107,0134,107,0.9988
108,0134,108,0.9988
109,0134,109,0.9989
110,0134,110,0.9989
111,0134,111,0.9989
112,0134,112,0.9989
113,0134,113,0.9990
114,0134,114,0.9991
115,0134,115,0.9991
116,0134,116,0.9992
117,0134,117,0.9992
118,0134,118,0.9992
119,0134,119,0.9993
120,0134,120,0.9993
121,0134,121,0.9993
122,0134,122,0.9993
123,0134,123,0.9994
124,0134,124,0.9994
125,0134,125,0.9994
126,0134,126,0.9994
127,0134,127,0.9995
128,0134,128,0.9995
129,0134,129,0.9995
130,0134,130,0.9995
131,0134,131,0.9995
132,0134,132,0.9995
133,0134,133,0.9995
134,0134,134,0.9996
135,0134,135,0.9995
136,0134,136,0.9996
137,0134,137,0.9996
138,0134,138,0.9996
139,0134,139,0.9996
140,0134,140,0.9996
141,0134,141,0.9996
142,0134,142,0.9996
143,0134,143,0.9996
144,0134,144,0.9996
145,0134,145,0.9996
146,0134,146,0.9996
147,0134,147,0.9996
148,0134,148,0.9996
149,0134,149,0.9996
150,0134,150,0.9996
151,0134,151,0.9996
152,0134,152,0.9996
153,0134,153,0.9996
154,0134,154,0.9996
155,0134,155,0.9996
1,0135,1,0.9174
2,0135,2,0.9521
3,0135,3,0.9549
4,0135,4,0.9572
5,0135,5,0.9616
6,0135,6,0.9627
7,0135,7,0.9649
8,0135,8,0.9663
9,0135,9,0.9697
10,0135,10,0.9702
11,0135,11,0.9724
12,0135,12,0.9729
13,0135,13,0.9762
14,0135,14,0.9785
15,0135,15,0.9794
16,0135,16,0.9810
17,0135,17,0.9821
18,0135,18,0.9828
19,0135,19,0.9834
20,0135,20,0.9831
21,0135,21,0.9859
22,0135,22,0.9881
23,0135,23,0.9893
24,0135,24,0.9910
25,0135,25,0.9908
26,0135,26,0.9920
27,0135,27,0.9924
28,0135,28,0.9923
29,0135,29,0.9928
30,0135,30,0.9928
31,0135,31,0.9938
32,0135,32,0.9945
33,0135,33,0.9943
34,0135,34,0.9950
35,0135,35,0.9955
36,0135,36,0.9954
37,0135,37,0.9953
38,0135,38,0.9957
39,0135,39,0.9961
40,0135,40,0.9965
41,0135,41,0.9967
42,0135,42,0.9969
43,0135,43,0.9972
44,0135,44,0.9974
45,0135,45,0.9976
46,0135,46,0.9978
47,0135,47,0.9979
48,0135,48,0.9980
49,0135,49,0.9982
50,0135,50,0.9982
51,0135,51,0.9983
52,0135,52,0.9984
53,0135,53,0.9985
54,0135,54,0.9986
55,0135,55,0.9986
56,0135,56,0.9987
57,0135,57,0.9987
58,0135,58,0.9987
59,0135,59,0.9988
60,0135,60,0.9988
61,0135,61,0.9988
62,0135,62,0.9989
63,0135,63,0.9989
64,0135,64,0.9989
65,0135,65,0.9989
66,0135,66,0.9990
67,0135,67,0.9990
68,0135,68,0.9991
69,0135,69,0.9991
70,0135,70,0.9991
71,0135,71,0.9991
72,0135,72,0.9991
73,0135,73,0.9991
74,0135,74,0.9991
75,0135,75,0.9992
76,0135,76,0.9993
77,0135,77,0.9993
78,0135,78,0.9993
79,0135,79,0.9994
80,0135,80,0.9994
81,0135,81,0.9994
82,0135,82,0.9995
83,0135,83,0.9994
84,0135,84,0.9995
85,0135,85,0.9995
86,0135,86,0.9995
87,0135,87,0.9995
88,0135,88,0.9996
89,0135,89,0.9996
90,0135,90,0.9996
91,0135,91,0.9996
92,0135,92,0.9996
93,0135,93,0.9996
94,0135,94,0.9996
95,0135,95,0.9996
96,0135,96,0.9996
97,0135,97,0.9997
98,0135,98,0.9997
99,0135,99,0.9997
100,0135,100,0.9997
101,0135,101,0.9997
102,0135,102,0.9997
103,0135,103,0.9997
1,0142,1,0.9607
2,0142,2,0.9924
3,0142,3,0.9905
4,0142,4,0.9931
5,0142,5,0.9922
6,0142,6,0.9908
7,0142,7,0.9893
8,0142,8,0.9881
9,0142,9,0.9899
10,0142,10,0.9919
11,0142,11,0.9921
12,0142,12,0.9930
13,0142,13,0.9933
14,0142,14,0.9934
15,0142,15,0.9935
16,0142,16,0.9936
17,0142,17,0.9937
18,0142,18,0.9939
19,0142,19,0.9939
20,0142,20,0.9941
21,0142,21,0.9941
22,0142,22,0.9946
23,0142,23,0.9948
24,0142,24,0.9952
25,0142,25,0.9956
26,0142,26,0.9961
27,0142,27,0.9966
28,0142,28,0.9969
29,0142,29,0.9971
30,0142,30,0.9972
31,0142,31,0.9973
32,0142,32,0.9975
33,0142,33,0.9977
34,0142,34,0.9980
35,0142,35,0.9981
36,0142,36,0.9983
37,0142,37,0.9984
38,0142,38,0.9985
39,0142,39,0.9986
40,0142,40,0.9986
41,0142,41,0.9987
42,0142,42,0.9988
43,0142,43,0.9988
44,0142,44,0.9989
45,0142,45,0.9989
46,0142,46,0.9990
47,0142,47,0.9990
48,0142,48,0.9990
1,0143,1,0.9675
2,0143,2,0.9683
3,0143,3,0.9806
4,0143,4,0.9800
5,0143,5,0.9914
6,0143,6,0.9929
7,0143,7,0.9930
8,0143,8,0.9962
9,0143,9,0.9955
10,0143,10,0.9947
11,0143,11,0.9940
12,0143,12,0.9935
13,0143,13,0.9930
14,0143,14,0.9947
15,0143,15,0.9963
16,0143,16,0.9969
17,0143,17,0.9965
18,0143,18,0.9969
19,0143,19,0.9973
20,0143,20,0.9980
21,0143,21,0.9978
22,0143,22,0.9982
23,0143,23,0.9985
24,0143,24,0.9988
25,0143,25,0.9991
26,0143,26,0.9992
27,0143,27,0.9993
28,0143,28,0.9994
29,0143,29,0.9994
30,0143,30,0.9994
31,0143,31,0.9995
32,0143,32,0.9995
33,0143,33,0.9995
34,0143,34,0.9996
35,0143,35,0.9996
36,0143,36,0.9996
37,0143,37,0.9996
38,0143,38,0.9996
39,0143,39,0.9996
40,0143,40,0.9997
41,0143,41,0.9997
42,0143,42,0.9997
43,0143,43,0.9998
44,0143,44,0.9998
45,0143,45,0.9998
46,0143,46,0.9998
47,0143,47,0.9998
1,0144,1,0.9707
2,0144,2,0.9720
3,0144,3,0.9728
4,0144,4,0.9748
5,0144,5,0.9770
6,0144,6,0.9868
7,0144,7,0.9902
8,0144,8,0.9902
9,0144,9,0.9909
10,0144,10,0.9913
11,0144,11,0.9917
12,0144,12,0.9928
13,0144,13,0.9931
14,0144,14,0.9935
15,0144,15,0.9944
16,0144,16,0.9947
17,0144,17,0.9953
18,0144,18,0.9958
19,0144,19,0.9964
20,0144,20,0.9968
21,0144,21,0.9970
22,0144,22,0.9972
23,0144,23,0.9974
24,0144,24,0.9976
25,0144,25,0.9977
26,0144,26,0.9979
27,0144,27,0.9980
28,0144,28,0.9980
29,0144,29,0.9982
30,0144,30,0.9982
31,0144,31,0.9984
32,0144,32,0.9984
33,0144,33,0.9984
34,0144,34,0.9985
1,0145,1,0.9732
2,0145,2,0.9945
3,0145,3,0.9932
4,0145,4,0.9915
5,0145,5,0.9904
6,0145,6,0.9930
7,0145,7,0.9934
8,0145,8,0.9944
9,0145,9,0.9956
10,0145,10,0.9958
11,0145,11,0.9967
12,0145,12,0.9968
13,0145,13,0.9972
14,0145,14,0.9974
15,0145,15,0.9976
16,0145,16,0.9977
17,0145,17,0.9979
18,0145,18,0.9981
1,0150,1,0.9769
2,0150,2,0.9952
3,0150,3,0.9939
4,0150,4,0.9928
5,0150,5,0.9917
6,0150,6,0.9910
7,0150,7,0.9937
8,0150,8,0.9934
9,0150,9,0.9957
10,0150,10,0.9965
11,0150,11,0.9975
12,0150,12,0.9981
13,0150,13,0.9985
14,0150,14,0.9988
15,0150,15,0.9989
16,0150,16,0.9989
17,0150,17,0.9989
18,0150,18,0.9989
19,0150,19,0.9989
20,0150,20,0.9989
21,0150,21,0.9988
22,0150,22,0.9988
23,0150,23,0.9987
24,0150,24,0.9986
25,0150,25,0.9986
26,0150,26,0.9988
27,0150,27,0.9990
28,0150,28,0.9992
29,0150,29,0.9993
30,0150,30,0.9993
31,0150,31,0.9993
32,0150,32,0.9994
33,0150,33,0.9995
34,0150,34,0.9996
35,0150,35,0.9996
36,0150,36,0.9997
37,0150,37,0.9997
38,0150,38,0.9998
39,0150,39,0.9998
40,0150,40,0.9998
41,0150,41,0.9998
42,0150,42,0.9999
1,0151,1,0.9355
2,0151,2,0.9427
3,0151,3,0.9444
4,0151,4,0.9438
5,0151,5,0.9435
6,0151,6,0.9434
7,0151,7,0.9437
8,0151,8,0.9484
9,0151,9,0.9648
10,0151,10,0.9755
11,0151,11,0.9825
12,0151,12,0.9849
13,0151,13,0.9884
14,0151,14,0.9881
15,0151,15,0.9879
16,0151,16,0.9898
17,0151,17,0.9895
18,0151,18,0.9903
19,0151,19,0.9909
20,0151,20,0.9928
21,0151,21,0.9940
22,0151,22,0.9948
23,0151,23,0.9947
24,0151,24,0.9948
25,0151,25,0.9956
26,0151,26,0.9957
27,0151,27,0.9959
28,0151,28,0.9961
29,0151,29,0.9967
30,0151,30,0.9970
31,0151,31,0.9970
32,0151,32,0.9973
33,0151,33,0.9973
34,0151,34,0.9972
35,0151,35,0.9972
36,0151,36,0.9975
37,0151,37,0.9977
38,0151,38,0.9979
39,0151,39,0.9982
40,0151,40,0.9984
41,0151,41,0.9984
42,0151,42,0.9985
43,0151,43,0.9985
44,0151,44,0.9985
45,0151,45,0.9987
46,0151,46,0.9988
47,0151,47,0.9989
48,0151,48,0.9990
49,0151,49,0.9990
50,0151,50,0.9991
51,0151,51,0.9991
52,0151,52,0.9992
53,0151,53,0.9993
54,0151,54,0.9992
55,0151,55,0.9992
56,0151,56,0.9992
57,0151,57,0.9992
58,0151,58,0.9992
59,0151,59,0.9992
60,0151,60,0.9992
61,0151,61,0.9993
62,0151,62,0.9993
63,0151,63,0.9993
64,0151,64,0.9993
65,0151,65,0.9993
66,0151,66,0.9992
67,0151,67,0.9993
68,0151,68,0.9993
69,0151,69,0.9993
70,0151,70,0.9993
71,0151,71,0.9993
72,0151,72,0.9993
73,0151,73,0.9993
74,0151,74,0.9993
75,0151,75,0.9993
76,0151,76,0.9993
77,0151,77,0.9994
78,0151,78,0.9994
79,0151,79,0.9994
80,0151,80,0.9994
81,0151,81,0.9994
82,0151,82,0.9994
83,0151,83,0.9994
84,0151,84,0.9994
85,0151,85,0.9994
86,0151,86,0.9994
87,0151,87,0.9994
88,0151,88,0.9994
89,0151,89,0.9994
90,0151,90,0.9994
91,0151,91,0.9994
92,0151,92,0.9994
1,0154,1,0.9437
2,0154,2,0.9454
3,0154,3,0.9861
4,0154,4,0.9972
5,0154,5,0.9973
6,0154,6,0.9977
7,0154,7,0.9960
8,0154,8,0.9938
9,0154,9,0.9970
10,0154,10,0.9982
11,0154,11,0.9974
12,0154,12,0.9982
13,0154,13,0.9982
14,0154,14,0.9982
15,0154,15,0.9978
16,0154,16,0.9981
17,0154,17,0.9986
18,0154,18,0.9985
19,0154,19,0.9988
20,0154,20,0.9988
21,0154,21,0.9988
22,0154,22,0.9988
23,0154,23,0.9989
24,0154,24,0.9989
25,0154,25,0.9988
26,0154,26,0.9986
27,0154,27,0.9988
28,0154,28,0.9990
29,0154,29,0.9989
30,0154,30,0.9990
31,0154,31,0.9989
32,0154,32,0.9990
33,0154,33,0.9990
34,0154,34,0.9991
35,0154,35,0.9990
36,0154,36,0.9991
37,0154,37,0.9992
38,0154,38,0.9991
39,0154,39,0.9992
40,0154,40,0.9992
41,0154,41,0.9993
42,0154,42,0.9993
43,0154,43,0.9993
44,0154,44,0.9993
45,0154,45,0.9994
46,0154,46,0.9994
47,0154,47,0.9994
1,0162,1,0.9736
2,0162,2,0.9868
3,0162,3,0.9879
4,0162,4,0.9928
5,0162,5,0.9954
6,0162,6,0.9959
7,0162,7,0.9969
8,0162,8,0.9973
9,0162,9,0.9976
10,0162,10,0.9983
11,0162,11,0.9984
12,0162,12,0.9985
13,0162,13,0.9985
14,0162,14,0.9987
15,0162,15,0.9989
16,0162,16,0.9989
17,0162,17,0.9989
18,0162,18,0.9989
19,0162,19,0.9990
20,0162,20,0.9992
21,0162,21,0.9992
22,0162,22,0.9993
23,0162,23,0.9994
1,0166,1,0.9779
2,0166,2,0.9793
3,0166,3,0.9805
4,0166,4,0.9900
5,0166,5,0.9913
6,0166,6,0.9902
7,0166,7,0.9939
8,0166,8,0.9939
9,0166,9,0.9934
