group,image1,image2,vehicle_id1,vehicle_id2,type1,type2,color1,color2,similarity
same_color_diff_type,0588_c014_00062370_0.jpg,0677_c010_00042820_0.jpg,0588,0677,2,1,10,10,0.9269
same_color_diff_type,0588_c013_00060880_0.jpg,0771_c007_00071285_0.jpg,0588,0771,2,1,10,10,0.8825
same_color_diff_type,0588_c001_00060430_0.jpg,0659_c002_00076665_0.jpg,0588,0659,2,1,10,10,0.9070
same_color_diff_type,0588_c015_00062190_0.jpg,0476_c017_00011395_1.jpg,0588,0476,2,1,10,10,0.9258
same_color_diff_type,0588_c016_00063010_0.jpg,0654_c002_00049270_0.jpg,0588,0654,2,1,10,10,0.9073
same_color_diff_type,0588_c014_00062355_0.jpg,0663_c012_00040830_0.jpg,0588,0663,2,1,10,10,0.9415
same_color_diff_type,0588_c015_00062185_0.jpg,0687_c002_00022045_0.jpg,0588,0687,2,1,10,10,0.8645
same_color_diff_type,0588_c014_00062370_0.jpg,0775_c008_00071730_0.jpg,0588,0775,2,1,10,10,0.8447
same_color_diff_type,0588_c019_00061620_0.jpg,0630_c003_00036880_1.jpg,0588,0630,2,1,10,10,0.9468
same_color_diff_type,0588_c016_00063120_0.jpg,0625_c010_00009735_0.jpg,0588,0625,2,1,10,10,0.9137
same_color_diff_type,0588_c012_00061025_0.jpg,0467_c007_00057905_0.jpg,0588,0467,2,1,10,10,0.8963
same_color_diff_type,0588_c001_00060440_0.jpg,0622_c016_00065335_0.jpg,0588,0622,2,1,10,10,0.9159
same_color_diff_type,0588_c013_00060875_0.jpg,0717_c009_00040830_0.jpg,0588,0717,2,1,10,10,0.8993
same_color_diff_type,0588_c001_00060430_0.jpg,0652_c011_00062410_0.jpg,0588,0652,2,1,10,10,0.8834
same_color_diff_type,0588_c012_00061020_0.jpg,0662_c009_00005045_0.jpg,0588,0662,2,1,10,10,0.9379
same_color_diff_type,0588_c012_00061015_0.jpg,0721_c002_00064895_0.jpg,0588,0721,2,1,10,10,0.8861
same_color_diff_type,0588_c016_00063120_0.jpg,0634_c006_00055630_0.jpg,0588,0634,2,1,10,10,0.8753
same_color_diff_type,0588_c014_00062345_0.jpg,0668_c004_00008585_0.jpg,0588,0668,2,1,10,10,0.9400
same_color_diff_type,0588_c019_00061620_0.jpg,0642_c017_00021400_0.jpg,0588,0642,2,1,10,10,0.9158
same_color_diff_type,0588_c017_00061490_0.jpg,0657_c002_00067625_0.jpg,0588,0657,2,1,10,10,0.9187
same_color_diff_type,0588_c016_00063135_0.jpg,0623_c018_00080115_0.jpg,0588,0623,2,1,10,10,0.9072
same_color_diff_type,0588_c016_00063135_0.jpg,0753_c010_00048425_0.jpg,0588,0753,2,1,10,10,0.9175
same_color_diff_type,0588_c019_00061585_0.jpg,0480_c012_00075400_0.jpg,0588,0480,2,1,10,10,0.8532
same_color_diff_type,0588_c001_00060430_0.jpg,0712_c010_00044280_0.jpg,0588,0712,2,1,10,10,0.8291
same_color_diff_type,0588_c015_00062195_0.jpg,0696_c016_00086700_0.jpg,0588,0696,2,1,10,10,0.9439
same_color_diff_type,0588_c015_00062185_0.jpg,0711_c008_00000750_0.jpg,0588,0711,2,1,10,10,0.8977
same_color_diff_type,0588_c019_00061555_0.jpg,0631_c003_00041505_0.jpg,0588,0631,2,1,10,10,0.8975
same_color_diff_type,0588_c017_00061500_0.jpg,0773_c008_00005805_0.jpg,0588,0773,2,1,10,10,0.8911
same_color_diff_type,0588_c012_00061035_0.jpg,0768_c012_00056365_0.jpg,0588,0768,2,1,10,10,0.9688
same_color_diff_type,0588_c014_00062360_0.jpg,0685_c008_00025225_0.jpg,0588,0685,2,1,10,10,0.8648
same_color_diff_type,0588_c014_00062370_0.jpg,0624_c006_00059645_0.jpg,0588,0624,2,1,10,10,0.9631
same_color_diff_type,0588_c012_00061020_0.jpg,0676_c008_00012805_0.jpg,0588,0676,2,1,10,10,0.9483
same_color_diff_type,0588_c013_00060885_0.jpg,0698_c014_00052005_0.jpg,0588,0698,2,1,10,10,0.9371
same_color_diff_type,0588_c014_00062355_0.jpg,0720_c019_00074905_0.jpg,0588,0720,2,1,10,10,0.8900
same_color_diff_type,0588_c015_00062170_0.jpg,0477_c016_00017840_0.jpg,0588,0477,2,1,10,10,0.8909
same_color_diff_type,0588_c001_00060410_0.jpg,0729_c008_00030525_0.jpg,0588,0729,2,1,10,10,0.7764
same_color_diff_type,0588_c015_00062175_0.jpg,0473_c003_00030850_0.jpg,0588,0473,2,1,10,10,0.8941
same_color_diff_type,0588_c014_00062360_0.jpg,0770_c001_00033595_0.jpg,0588,0770,2,1,10,10,0.9509
same_color_diff_type,0588_c015_00062180_0.jpg,0699_c016_00042425_0.jpg,0588,0699,2,1,10,10,0.9522
same_color_diff_type,0588_c001_00060410_0.jpg,0776_c007_00000595_0.jpg,0588,0776,2,1,10,10,0.9124
same_color_diff_type,0588_c016_00062640_0.jpg,0646_c015_00006930_0.jpg,0588,0646,2,1,10,10,0.9023
same_color_diff_type,0588_c019_00061625_0.jpg,0742_c016_00020135_0.jpg,0588,0742,2,1,10,10,0.9020
same_color_diff_type,0588_c001_00060440_0.jpg,0672_c003_00042740_0.jpg,0588,0672,2,1,10,10,0.9498
same_color_diff_type,0009_c014_00070060_0.jpg,0096_c014_00026800_0.jpg,0009,0096,2,6,3,3,0.9335
same_color_diff_type,0009_c016_00071080_0.jpg,0106_c014_00029915_0.jpg,0009,0106,2,6,3,3,0.8882
same_color_diff_type,0009_c001_00067355_0.jpg,0101_c001_00043700_0.jpg,0009,0101,2,6,3,3,0.9654
same_color_diff_type,0009_c014_00070055_0.jpg,0065_c001_00064655_0.jpg,0009,0065,2,7,3,3,0.7664
same_color_diff_type,0009_c014_00070065_0.jpg,0089_c007_00058960_0.jpg,0009,0089,2,6,3,3,0.8728
same_color_diff_type,0009_c001_00067390_0.jpg,0102_c019_00006600_0.jpg,0009,0102,2,6,3,3,0.8860
same_color_diff_type,0009_c013_00067835_0.jpg,0105_c014_00069940_0.jpg,0009,0105,2,6,3,3,0.8646
same_color_diff_type,0009_c016_00071025_0.jpg,0066_c016_00055455_0.jpg,0009,0066,2,7,3,3,0.7592
same_color_diff_type,0009_c016_00089045_0.jpg,0113_c010_00076750_1.jpg,0009,0113,2,6,3,3,0.7858
same_color_diff_type,0009_c014_00089265_0.jpg,0090_c004_00078400_0.jpg,0009,0090,2,6,3,3,0.9361
same_color_diff_type,0009_c012_00068010_0.jpg,0108_c005_00078220_0.jpg,0009,0108,2,6,3,3,0.8430
same_color_diff_type,0009_c013_00067855_0.jpg,0110_c003_00022550_0.jpg,0009,0110,2,6,3,3,0.7763
same_color_diff_type,0009_c019_00069105_0.jpg,0104_c010_00017760_0.jpg,0009,0104,2,6,3,3,0.9317
same_color_diff_type,0772_c009_00006630_0.jpg,0576_c013_00062995_0.jpg,0772,0576,1,2,10,10,0.8696
same_color_diff_type,0772_c007_00007275_0.jpg,0612_c009_00087370_0.jpg,0772,0612,1,2,10,10,0.9054
same_color_diff_type,0772_c003_00006525_0.jpg,0582_c004_00030305_0.jpg,0772,0582,1,2,10,10,0.9209
same_color_diff_type,0772_c009_00006635_0.jpg,0598_c019_00066780_1.jpg,0772,0598,1,2,10,10,0.9175
same_color_diff_type,0772_c005_00007255_0.jpg,0593_c017_00043810_0.jpg,0772,0593,1,2,10,10,0.8871
same_color_diff_type,0772_c008_00006745_0.jpg,0586_c013_00066470_0.jpg,0772,0586,1,2,10,10,0.8794
same_color_diff_type,0772_c005_00007215_0.jpg,0602_c013_00034755_0.jpg,0772,0602,1,2,10,10,0.9006
same_color_diff_type,0772_c005_00007215_0.jpg,0597_c005_00066210_0.jpg,0772,0597,1,2,10,10,0.7944
same_color_diff_type,0772_c005_00007185_0.jpg,0584_c001_00060175_0.jpg,0772,0584,1,2,10,10,0.9219
same_color_diff_type,0772_c009_00006640_0.jpg,0606_c014_00087225_0.jpg,0772,0606,1,2,10,10,0.8718
same_color_diff_type,0772_c003_00006540_0.jpg,0610_c014_00071175_0.jpg,0772,0610,1,2,10,10,0.9584
same_color_diff_type,0772_c005_00007255_0.jpg,0614_c016_00089755_0.jpg,0772,0614,1,2,10,10,0.8780
same_color_diff_type,0772_c007_00007275_0.jpg,0590_c014_00048795_0.jpg,0772,0590,1,2,10,10,0.9234
same_color_diff_type,0772_c003_00006525_0.jpg,0585_c013_00068100_0.jpg,0772,0585,1,2,10,10,0.9350
same_color_diff_type,0772_c005_00007235_0.jpg,0581_c008_00087500_0.jpg,0772,0581,1,2,10,10,0.8826
same_color_diff_type,0772_c005_00007235_0.jpg,0609_c003_00089130_1.jpg,0772,0609,1,2,10,10,0.8617
same_color_diff_type,0772_c009_00006645_0.jpg,0615_c004_00007900_0.jpg,0772,0615,1,2,10,10,0.9124
same_color_diff_type,0365_c002_00025660_0.jpg,0298_c018_00046515_0.jpg,0365,0298,2,3,7,7,0.7934
same_color_diff_type,0365_c011_00033705_0.jpg,0150_c013_00048835_0.jpg,0365,0150,2,8,7,7,0.9073
same_color_diff_type,0365_c004_00034480_0.jpg,0288_c006_00029345_0.jpg,0365,0288,2,4,7,7,0.8642
same_color_diff_type,0365_c011_00086750_0.jpg,0322_c001_00040355_0.jpg,0365,0322,2,1,7,7,0.9375
same_color_diff_type,0365_c013_00030335_0.jpg,0143_c015_00074525_0.jpg,0365,0143,2,8,7,7,0.6896
same_color_diff_type,0365_c004_00086275_0.jpg,0130_c009_00058815_0.jpg,0365,0130,2,8,7,7,0.6771
same_color_diff_type,0365_c009_00086235_0.jpg,0318_c008_00006285_0.jpg,0365,0318,2,1,7,7,0.9319
same_color_diff_type,0365_c011_00086755_0.jpg,0326_c006_00086090_0.jpg,0365,0326,2,1,7,7,0.9085
same_color_diff_type,0365_c008_00086160_0.jpg,0306_c008_00080895_0.jpg,0365,0306,2,4,7,7,0.9093
same_color_diff_type,0365_c012_00028995_0.jpg,0126_c011_00060210_0.jpg,0365,0126,2,8,7,7,0.8113
same_color_diff_type,0365_c008_00086175_0.jpg,0332_c017_00013720_0.jpg,0365,0332,2,1,7,7,0.9188
same_color_diff_type,0365_c004_00034495_0.jpg,0294_c003_00061005_0.jpg,0365,0294,2,4,7,7,0.9484
same_color_diff_type,0365_c013_00030295_0.jpg,0300_c013_00078785_0.jpg,0365,0300,2,4,7,7,0.9386
same_color_diff_type,0365_c001_00030790_0.jpg,0310_c004_00015855_0.jpg,0365,0310,2,1,7,7,0.9312
same_color_diff_type,0365_c009_00086255_0.jpg,0142_c016_00089865_0.jpg,0365,0142,2,8,7,7,0.8746
same_color_diff_type,0365_c010_00033885_0.jpg,0319_c003_00086425_0.jpg,0365,0319,2,1,7,7,0.9115
same_color_diff_type,0365_c012_00029005_0.jpg,0129_c019_00027435_0.jpg,0365,0129,2,8,7,7,0.7521
same_color_diff_type,0365_c011_00086780_0.jpg,0145_c016_00026440_0.jpg,0365,0145,2,8,7,7,0.8682
same_color_diff_type,0365_c003_00086325_0.jpg,0357_c014_00069295_0.jpg,0365,0357,2,1,7,7,0.8986
same_color_diff_type,0365_c012_00028980_0.jpg,0135_c005_00070875_0.jpg,0365,0135,2,8,7,7,0.7416
same_color_diff_type,0365_c008_00086160_0.jpg,0315_c014_00035445_0.jpg,0365,0315,2,1,7,7,0.9335
same_color_diff_type,0365_c010_00033875_0.jpg,0295_c016_00036355_0.jpg,0365,0295,2,4,7,7,0.9392
same_color_diff_type,0365_c001_00030745_0.jpg,0134_c015_00069990_1.jpg,0365,0134,2,8,7,7,0.9505
same_color_diff_type,0365_c004_00034495_0.jpg,0327_c016_00043875_0.jpg,0365,0327,2,1,7,7,0.8380
same_color_diff_type,0365_c011_00033715_0.jpg,0344_c016_00037100_1.jpg,0365,0344,2,1,7,7,0.9202
same_color_diff_type,0365_c011_00086755_0.jpg,0061_c003_00083790_0.jpg,0365,0061,2,6,7,7,0.8457
same_color_diff_type,0365_c004_00034495_0.jpg,0361_c010_00073505_0.jpg,0365,0361,2,1,7,7,0.8900
same_color_diff_type,0365_c012_00028985_0.jpg,0132_c014_00016295_0.jpg,0365,0132,2,8,7,7,0.7107
same_color_diff_type,0365_c003_00034620_0.jpg,0296_c001_00062145_0.jpg,0365,0296,2,9,7,7,0.8484
same_color_diff_type,0365_c012_00029000_0.jpg,0144_c012_00027190_1.jpg,0365,0144,2,8,7,7,0.7125
same_color_diff_type,0365_c003_00086310_0.jpg,0151_c009_00006530_0.jpg,0365,0151,2,8,7,7,0.8185
same_color_diff_type,0365_c006_00033645_0.jpg,0337_c016_00076795_0.jpg,0365,0337,2,1,7,7,0.7939
same_color_diff_type,0365_c002_00031370_0.jpg,0299_c004_00077695_0.jpg,0365,0299,2,3,7,7,0.8598
same_color_diff_type,0576_c015_00078110_0.jpg,0660_c015_00030880_0.jpg,0576,0660,2,1,10,10,0.9227
same_color_diff_type,0576_c012_00075790_0.jpg,0761_c012_00088565_0.jpg,0576,0761,2,1,10,10,0.9019
same_color_diff_type,0576_c001_00062750_0.jpg,0461_c014_00017315_0.jpg,0576,0461,2,1,10,10,0.9151
same_color_diff_type,0576_c012_00063160_1.jpg,0677_c009_00042150_0.jpg,0576,0677,2,1,10,10,0.9280
same_color_diff_type,0576_c013_00076855_0.jpg,0771_c008_00070645_0.jpg,0576,0771,2,1,10,10,0.8908
same_color_diff_type,0576_c012_00063200_0.jpg,0659_c004_00074325_0.jpg,0576,0659,2,1,10,10,0.9356
same_color_diff_type,0576_c013_00076870_0.jpg,0476_c019_00011150_0.jpg,0576,0476,2,1,10,10,0.9426
same_color_diff_type,0576_c015_00078110_0.jpg,0654_c003_00018715_0.jpg,0576,0654,2,1,10,10,0.9002
same_color_diff_type,0576_c019_00074455_0.jpg,0663_c002_00039350_0.jpg,0576,0663,2,1,10,10,0.8905
same_color_diff_type,0576_c015_00073895_0.jpg,0687_c003_00019970_0.jpg,0576,0687,2,1,10,10,0.9165
same_color_diff_type,0576_c012_00063180_0.jpg,0775_c003_00071570_0.jpg,0576,0775,2,1,10,10,0.9004
same_color_diff_type,0576_c015_00078160_0.jpg,0630_c006_00037560_0.jpg,0576,0630,2,1,10,10,0.9634
same_color_diff_type,0576_c016_00079110_0.jpg,0625_c011_00009520_0.jpg,0576,0625,2,1,10,10,0.9091
same_color_diff_type,0576_c019_00077545_0.jpg,0467_c017_00016170_0.jpg,0576,0467,2,1,10,10,0.8995
same_color_diff_type,0576_c017_00077410_0.jpg,0622_c015_00065805_0.jpg,0576,0622,2,1,10,10,0.8625
same_color_diff_type,0576_c001_00062730_0.jpg,0717_c004_00056305_0.jpg,0576,0717,2,1,10,10,0.8673
same_color_diff_type,0576_c015_00067790_0.jpg,0652_c011_00062425_0.jpg,0576,0652,2,1,10,10,0.8625
same_color_diff_type,0576_c019_00077545_0.jpg,0662_c009_00005025_0.jpg,0576,0662,2,1,10,10,0.8075
same_color_diff_type,0576_c016_00068690_0.jpg,0721_c004_00062475_0.jpg,0576,0721,2,1,10,10,0.9111
same_color_diff_type,0576_c019_00074470_0.jpg,0634_c011_00055645_0.jpg,0576,0634,2,1,10,10,0.9186
same_color_diff_type,0576_c016_00079130_0.jpg,0668_c003_00008750_0.jpg,0576,0668,2,1,10,10,0.8373
same_color_diff_type,0576_c019_00066820_1.jpg,0642_c016_00023980_0.jpg,0576,0642,2,1,10,10,0.9329
same_color_diff_type,0576_c017_00074710_0.jpg,0657_c003_00064855_0.jpg,0576,0657,2,1,10,10,0.8490
same_color_diff_type,0576_c019_00077545_0.jpg,0623_c015_00078940_0.jpg,0576,0623,2,1,10,10,0.9267
same_color_diff_type,0576_c013_00076855_0.jpg,0753_c008_00047700_0.jpg,0576,0753,2,1,10,10,0.9501
same_color_diff_type,0576_c015_00073895_0.jpg,0480_c013_00075255_0.jpg,0576,0480,2,1,10,10,0.9021
same_color_diff_type,0576_c014_00073845_0.jpg,0712_c011_00044335_0.jpg,0576,0712,2,1,10,10,0.9531
same_color_diff_type,0576_c001_00076280_0.jpg,0696_c016_00086700_0.jpg,0576,0696,2,1,10,10,0.9352
same_color_diff_type,0576_c015_00067795_0.jpg,0711_c003_00001000_0.jpg,0576,0711,2,1,10,10,0.8594
same_color_diff_type,0576_c014_00067985_0.jpg,0631_c004_00041505_0.jpg,0576,0631,2,1,10,10,0.8882
same_color_diff_type,0576_c012_00063200_0.jpg,0773_c007_00006880_0.jpg,0576,0773,2,1,10,10,0.9043
same_color_diff_type,0576_c012_00075775_0.jpg,0768_c015_00058140_0.jpg,0576,0768,2,1,10,10,0.8502
same_color_diff_type,0576_c014_00078350_0.jpg,0685_c009_00025270_0.jpg,0576,0685,2,1,10,10,0.8848
same_color_diff_type,0576_c015_00078110_0.jpg,0624_c011_00059640_0.jpg,0576,0624,2,1,10,10,0.9114
same_color_diff_type,0576_c012_00076970_0.jpg,0676_c009_00012700_0.jpg,0576,0676,2,1,10,10,0.8546
same_color_diff_type,0576_c014_00073870_0.jpg,0698_c016_00052915_0.jpg,0576,0698,2,1,10,10,0.8690
same_color_diff_type,0576_c014_00073830_0.jpg,0720_c016_00076355_0.jpg,0576,0720,2,1,10,10,0.9177
same_color_diff_type,0576_c014_00067980_0.jpg,0477_c010_00059450_0.jpg,0576,0477,2,1,10,10,0.9526
same_color_diff_type,0576_c012_00075785_0.jpg,0729_c003_00002130_1.jpg,0576,0729,2,1,10,10,0.8188
same_color_diff_type,0576_c016_00079130_0.jpg,0473_c019_00004585_0.jpg,0576,0473,2,1,10,10,0.9032
same_color_diff_type,0576_c016_00073570_0.jpg,0770_c019_00032180_0.jpg,0576,0770,2,1,10,10,0.8988
same_color_diff_type,0576_c017_00074685_0.jpg,0699_c019_00040440_0.jpg,0576,0699,2,1,10,10,0.9108
same_color_diff_type,0576_c017_00077400_0.jpg,0776_c007_00000600_0.jpg,0576,0776,2,1,10,10,0.8251
same_color_diff_type,0576_c019_00074485_0.jpg,0646_c015_00006920_0.jpg,0576,0646,2,1,10,10,0.8544
same_color_diff_type,0576_c014_00078350_0.jpg,0742_c011_00027135_0.jpg,0576,0742,2,1,10,10,0.9531
same_color_diff_type,0576_c012_00075790_0.jpg,0672_c001_00049805_0.jpg,0576,0672,2,1,10,10,0.9143
same_color_diff_type,0179_c017_00027420_0.jpg,0197_c014_00035585_0.jpg,0179,0197,1,4,5,5,0.9846
same_color_diff_type,0179_c015_00026620_1.jpg,0192_c009_00078710_0.jpg,0179,0192,1,2,5,5,0.8748
same_color_diff_type,0179_c013_00028085_0.jpg,0154_c012_00039655_1.jpg,0179,0154,1,8,5,5,0.8349
same_color_diff_type,0179_c019_00027560_0.jpg,0219_c019_00027255_0.jpg,0179,0219,1,4,5,5,0.9759
same_color_diff_type,0179_c001_00028730_0.jpg,0218_c004_00043505_0.jpg,0179,0218,1,4,5,5,0.9593
same_color_diff_type,0179_c019_00027290_0.jpg,0216_c014_00089385_0.jpg,0179,0216,1,4,5,5,0.9896
same_color_diff_type,0179_c019_00027275_1.jpg,0207_c019_00009520_0.jpg,0179,0207,1,4,5,5,0.9563
same_color_diff_type,0179_c002_00029165_0.jpg,0205_c005_00057215_0.jpg,0179,0205,1,4,5,5,0.9506
same_color_diff_type,0240_c001_00045350_1.jpg,0231_c016_00034860_1.jpg,0240,0231,2,1,8,8,0.8342
same_color_diff_type,0240_c012_00046160_0.jpg,0237_c015_00065485_0.jpg,0240,0237,2,1,8,8,0.8334
same_color_diff_type,0240_c019_00046785_0.jpg,0241_c015_00035590_0.jpg,0240,0241,2,3,8,8,0.9428
same_color_diff_type,0660_c015_00032980_0.jpg,0612_c004_00087455_0.jpg,0660,0612,1,2,10,10,0.9190
same_color_diff_type,0660_c014_00033140_0.jpg,0582_c002_00026675_0.jpg,0660,0582,1,2,10,10,0.9069
same_color_diff_type,0660_c017_00032270_0.jpg,0598_c011_00043500_0.jpg,0660,0598,1,2,10,10,0.8715
same_color_diff_type,0660_c017_00032230_0.jpg,0593_c019_00043425_0.jpg,0660,0593,1,2,10,10,0.8628
same_color_diff_type,0660_c014_00033140_0.jpg,0586_c012_00068515_0.jpg,0660,0586,1,2,10,10,0.7905
same_color_diff_type,0660_c014_00033160_0.jpg,0602_c006_00026420_0.jpg,0660,0602,1,2,10,10,0.9460
same_color_diff_type,0660_c017_00031720_0.jpg,0597_c003_00003520_0.jpg,0660,0597,1,2,10,10,0.8652
same_color_diff_type,0660_c015_00032985_0.jpg,0584_c019_00061390_0.jpg,0660,0584,1,2,10,10,0.9179
same_color_diff_type,0660_c017_00031735_0.jpg,0606_c017_00088875_0.jpg,0660,0606,1,2,10,10,0.9210
same_color_diff_type,0660_c016_00028730_0.jpg,0610_c016_00070945_0.jpg,0660,0610,1,2,10,10,0.9139
same_color_diff_type,0660_c016_00033240_0.jpg,0614_c016_00089745_0.jpg,0660,0614,1,2,10,10,0.8417
same_color_diff_type,0660_c014_00029025_0.jpg,0590_c019_00047915_0.jpg,0660,0590,1,2,10,10,0.9138
same_color_diff_type,0660_c014_00033140_0.jpg,0585_c014_00066465_0.jpg,0660,0585,1,2,10,10,0.9144
same_color_diff_type,0660_c015_00032980_0.jpg,0581_c009_00087615_0.jpg,0660,0581,1,2,10,10,0.8326
same_color_diff_type,0660_c015_00030885_0.jpg,0609_c002_00012455_1.jpg,0660,0609,1,2,10,10,0.9424
same_color_diff_type,0660_c016_00028735_0.jpg,0615_c006_00007100_0.jpg,0660,0615,1,2,10,10,0.9360
same_color_diff_type,0298_c015_00045215_0.jpg,0150_c001_00048560_0.jpg,0298,0150,3,8,7,7,0.8044
same_color_diff_type,0298_c017_00046265_0.jpg,0288_c010_00029285_0.jpg,0298,0288,3,4,7,7,0.7745
same_color_diff_type,0298_c018_00046495_0.jpg,0373_c006_00076560_0.jpg,0298,0373,3,2,7,7,0.8335
same_color_diff_type,0298_c019_00045865_0.jpg,0322_c019_00038320_0.jpg,0298,0322,3,1,7,7,0.8127
same_color_diff_type,0298_c018_00046495_0.jpg,0143_c017_00073730_0.jpg,0298,0143,3,8,7,7,0.8496
same_color_diff_type,0298_c017_00046185_0.jpg,0130_c005_00059445_0.jpg,0298,0130,3,8,7,7,0.8129
same_color_diff_type,0298_c015_00045200_0.jpg,0318_c019_00023250_0.jpg,0298,0318,3,1,7,7,0.9223
same_color_diff_type,0298_c019_00045860_0.jpg,0380_c019_00066540_0.jpg,0298,0380,3,2,7,7,0.7052
same_color_diff_type,0298_c017_00046185_0.jpg,0326_c009_00089990_0.jpg,0298,0326,3,1,7,7,0.7332
same_color_diff_type,0298_c019_00045870_0.jpg,0306_c009_00080915_0.jpg,0298,0306,3,4,7,7,0.6165
same_color_diff_type,0298_c015_00045215_0.jpg,0126_c008_00061265_0.jpg,0298,0126,3,8,7,7,0.7179
same_color_diff_type,0298_c016_00044945_0.jpg,0332_c019_00013905_0.jpg,0298,0332,3,1,7,7,0.9250
same_color_diff_type,0298_c016_00044950_0.jpg,0294_c009_00061205_0.jpg,0298,0294,3,4,7,7,0.9444
same_color_diff_type,0298_c015_00045220_0.jpg,0300_c013_00078785_0.jpg,0298,0300,3,4,7,7,0.8608
same_color_diff_type,0298_c014_00045200_0.jpg,0310_c002_00014085_0.jpg,0298,0310,3,1,7,7,0.7296
same_color_diff_type,0298_c017_00046185_0.jpg,0371_c014_00063075_0.jpg,0298,0371,3,2,7,7,0.8418
same_color_diff_type,0298_c018_00046485_0.jpg,0388_c009_00071140_0.jpg,0298,0388,3,2,7,7,0.7437
same_color_diff_type,0298_c019_00045850_1.jpg,0142_c015_00089300_0.jpg,0298,0142,3,8,7,7,0.8552
same_color_diff_type,0298_c019_00045860_0.jpg,0319_c004_00086400_0.jpg,0298,0319,3,1,7,7,0.7169
same_color_diff_type,0298_c018_00046495_0.jpg,0129_c017_00027565_0.jpg,0298,0129,3,8,7,7,0.8773
same_color_diff_type,0298_c015_00045215_0.jpg,0145_c014_00025435_0.jpg,0298,0145,3,8,7,7,0.8645
same_color_diff_type,0298_c017_00046155_1.jpg,0357_c015_00069390_0.jpg,0298,0357,3,1,7,7,0.8486
same_color_diff_type,0298_c018_00046485_0.jpg,0135_c002_00068230_1.jpg,0298,0135,3,8,7,7,0.8522
same_color_diff_type,0298_c017_00046160_0.jpg,0368_c003_00065495_0.jpg,0298,0368,3,2,7,7,0.9080
same_color_diff_type,0298_c017_00046160_0.jpg,0315_c008_00000845_0.jpg,0298,0315,3,1,7,7,0.8744
same_color_diff_type,0298_c016_00044965_0.jpg,0295_c017_00037490_0.jpg,0298,0295,3,4,7,7,0.9112
same_color_diff_type,0298_c014_00045175_0.jpg,0134_c009_00059635_0.jpg,0298,0134,3,8,7,7,0.9021
same_color_diff_type,0298_c016_00044950_0.jpg,0327_c016_00043895_0.jpg,0298,0327,3,1,7,7,0.8701
same_color_diff_type,0298_c019_00045845_1.jpg,0344_c016_00037130_0.jpg,0298,0344,3,1,7,7,0.8417
same_color_diff_type,0298_c015_00045210_0.jpg,0061_c004_00083750_0.jpg,0298,0061,3,6,7,7,0.8153
same_color_diff_type,0298_c019_00045870_0.jpg,0361_c014_00038050_1.jpg,0298,0361,3,1,7,7,0.7880
same_color_diff_type,0298_c014_00045180_0.jpg,0132_c017_00017610_0.jpg,0298,0132,3,8,7,7,0.9351
same_color_diff_type,0298_c014_00045175_0.jpg,0296_c001_00062150_0.jpg,0298,0296,3,9,7,7,0.8931
same_color_diff_type,0298_c014_00045190_0.jpg,0385_c016_00062465_0.jpg,0298,0385,3,2,7,7,0.9499
same_color_diff_type,0298_c018_00046535_0.jpg,0369_c012_00034520_0.jpg,0298,0369,3,2,7,7,0.9029
same_color_diff_type,0298_c017_00046185_0.jpg,0144_c014_00024350_0.jpg,0298,0144,3,8,7,7,0.9055
same_color_diff_type,0298_c016_00044955_0.jpg,0151_c003_00006440_0.jpg,0298,0151,3,8,7,7,0.7769
same_color_diff_type,0298_c019_00045860_0.jpg,0337_c010_00071805_1.jpg,0298,0337,3,1,7,7,0.6972
same_color_diff_type,0612_c009_00087360_0.jpg,0761_c013_00088440_0.jpg,0612,0761,2,1,10,10,0.8430
same_color_diff_type,0612_c009_00087345_0.jpg,0461_c001_00015040_0.jpg,0612,0461,2,1,10,10,0.9086
same_color_diff_type,0612_c004_00087455_0.jpg,0677_c009_00042130_0.jpg,0612,0677,2,1,10,10,0.9446
same_color_diff_type,0612_c006_00087965_1.jpg,0771_c007_00071260_0.jpg,0612,0771,2,1,10,10,0.8358
same_color_diff_type,0612_c009_00087360_0.jpg,0659_c011_00074895_0.jpg,0612,0659,2,1,10,10,0.8685
